T_UPDATE;FLIGHT_ID;SFPL_ID;CALLSIGN;REGISTRATION;OPERATOR;TYPE_OF_TRANSPONDER;SSR;FLIGHT_RULES;FLIGHT_TYPE;T0;ICAO_ACTYPE;WTC;ADEP;DEST;TAS;RFL;NFL;XFL;CFMU_DELAY;CONTROL;STATUS;FPOS_TRACK_ID
12-9-2021 07:05:13;21519239;1087;KLM98N;PHEXD;KLM;H;512;I;INBOUND;12-9-2021 02:42:00;E190;M;LIRQ;EHAM;444;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519240;1088;KLM88M;PHBCB;KLM;L;512;I;INBOUND;12-9-2021 02:44:00;B738;M;LDZA;EHAM;450;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519241;1089;KLM64J;PHBXE;KLM;L;3299;I;INBOUND;12-9-2021 02:44:00;B738;M;EGPH;EHAM;450;410;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:35:12;21519242;1090;TRA55K;PHHZO;TRA;L;123;I;REGIONAL;12-9-2021 02:45:00;B738;M;EHEH;LGKO;385;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519243;1091;WZZ8890;HALPN;WZZ;L;984;I;REGIONAL;12-9-2021 02:45:00;A320;M;LBBG;EHEH;440;340;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519244;1092;KLM34V;PHBXN;KLM;L;512;I;INBOUND;12-9-2021 02:45:00;B738;M;EDDM;EHAM;446;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:11;21519245;1093;KLM66G;PHEZT;KLM;H;3989;I;INBOUND;12-9-2021 02:46:00;E190;M;EGNT;EHAM;460;290;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519246;1094;AWC291P;GVYGK;AWC;L;3986;I;INBOUND;12-9-2021 02:46:00;A332;H;EGVN;EHAM;470;290;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519247;1095;KLM1710;PHEZG;KLM;H;512;I;INBOUND;12-9-2021 02:47:00;E190;M;LPPR;EHAM;385;240;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519248;1096;KLM1164;PHBGK;KLM;L;1877;I;INBOUND;12-9-2021 02:48:00;B737;M;EFHK;EHAM;451;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:35:12;21519249;1097;WZZ92AY;HALWP;WZZ;L;1824;I;REGIONAL;12-9-2021 02:48:00;A320;M;LBSF;EHEH;444;360;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519250;1098;JAF94P;OOJAF;JAF;L;512;I;INBOUND;12-9-2021 02:48:46;B738;M;EBBR;EHAM;300;70;140;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:12;21519251;1099;KLM78E;PHEZZ;KLM;H;3984;I;INBOUND;12-9-2021 02:49:00;E190;M;EGNM;EHAM;460;330;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519252;1100;KLM54E;PHBGA;KLM;L;1871;I;INBOUND;12-9-2021 02:49:00;B738;M;ESSA;EHAM;457;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519253;1101;KLM50G;PHBXY;KLM;L;512;I;INBOUND;12-9-2021 02:49:00;B738;M;LSZH;EHAM;449;380;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:12;21519254;1102;TFL545;PHTFA;TFL;L;1105;I;OUTBOUND;12-9-2021 02:49:37;B738;M;EHAM;GCLP;451;350;null;230;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519255;1103;KLM462;PHBXP;KLM;L;1187;I;INBOUND;12-9-2021 02:49:56;B739;M;LLBG;EHAM;453;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:11;21519256;1104;TRA63V;PHXRC;TRA;L;1107;I;REGIONAL;12-9-2021 02:50:01;B737;M;EHRD;LEVC;425;330;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519257;1105;KLM24H;PHEXU;KLM;L;512;I;INBOUND;12-9-2021 02:51:01;E75L;M;LFMN;EHAM;424;360;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519258;1106;KLM878;PHBVS;KLM;L;1209;I;INBOUND;12-9-2021 02:51:01;B77W;H;VABB;EHAM;502;320;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519259;1107;KLM32W;PHEXA;KLM;H;3302;I;INBOUND;12-9-2021 02:52:01;E190;M;EGPD;EHAM;448;230;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:14;21519260;1108;TFL370;PHTFL;TFL;L;3297;I;INBOUND;12-9-2021 02:53:36;B788;H;TNCC;EHAM;487;370;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519261;1109;KLM1000;PHBGL;KLM;L;3246;I;INBOUND;12-9-2021 02:54:01;B737;M;EGLL;EHAM;450;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:12;21519262;1110;TRA27H;PHHXI;TRA;L;1092;I;REGIONAL;12-9-2021 02:55:01;B738;M;EHRD;LEMG;440;330;null;230;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:12;21519263;1111;KLM72Z;PHEXB;KLM;H;3993;I;INBOUND;12-9-2021 02:55:01;E190;M;EGPF;EHAM;460;390;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519264;1113;KLM18S;PHBXH;KLM;L;2811;I;INBOUND;12-9-2021 02:55:01;B738;M;LEBL;EHAM;449;360;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519265;1114;DIWWW;DIWWW;null;S;1392;I;TRANSIT;12-9-2021 02:55:17;PRM1;L;EDLP;LEMG;438;380;200;250;0;null;CANCELLED,OBSERVED,CONTROLLED;0
12-9-2021 06:50:13;21519266;1115;EFD6H;DCMDH;EFD;L;2136;I;INBOUND;12-9-2021 02:58:01;C680;M;EDDS;EHAM;431;400;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519267;1116;KLM28Q;PHBXV;KLM;L;512;I;INBOUND;12-9-2021 02:59:01;B738;M;LHBP;EHAM;450;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519268;1117;DAL46;N410DZ;DAL;L;3271;I;INBOUND;12-9-2021 02:59:53;A339;H;KJFK;EHAM;470;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519269;1118;YURDA;YURDA;null;H;1641;I;OUTBOUND;12-9-2021 03:00:01;C56X;M;EHAM;LCPH;427;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519270;1119;TRA5085;PHHXD;TRA;L;1113;I;REGIONAL;12-9-2021 03:00:01;B738;M;EHEH;LEZL;438;330;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 06:50:12;21519271;1120;OOVMF;OOVMF;null;L;512;I;REGIONAL;12-9-2021 03:00:01;C56X;M;EHRD;LIMC;431;410;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519272;1121;KLM37P;PHBXK;KLM;L;512;I;OUTBOUND;12-9-2021 03:00:01;B738;M;EHAM;LFPG;428;280;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:05:13;21519273;1122;AAL204;N801AC;AAL;L;3241;I;INBOUND;12-9-2021 03:02:01;B788;H;KPHL;EHAM;487;410;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:14;21519274;1123;UAE9747;A6EGL;UAE;L;512;I;INBOUND;12-9-2021 03:05:00;B77W;H;HKJK;EHAM;488;350;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519275;1124;DLH5A;DAILU;DLH;H;512;I;OUTBOUND;12-9-2021 03:05:00;A319;M;EHAM;EDDF;383;270;null;270;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519276;1125;KLM84L;PHBXU;KLM;L;512;I;INBOUND;12-9-2021 03:07:00;B738;M;LROP;EHAM;453;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519277;1126;EZS49PM;HBJYH;EZS;L;512;I;INBOUND;12-9-2021 03:07:00;A319;M;LSGG;EHAM;409;220;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 04:20:11;21519278;1127;KLM74S;PHBGB;KLM;L;null;I;INBOUND;12-9-2021 03:07:00;B738;M;LPPT;EHAM;448;360;null;null;0;null;CANCELLED;0
12-9-2021 07:35:13;21519279;1128;KLM1596;PHBXL;KLM;L;512;I;INBOUND;12-9-2021 03:08:00;B738;M;LIRF;EHAM;456;380;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519280;1129;KLM86W;PHEZE;KLM;H;512;I;INBOUND;12-9-2021 03:09:00;E190;M;LEBB;EHAM;377;200;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519281;1130;DAL160;N809NW;DAL;L;3267;I;INBOUND;12-9-2021 03:09:07;A333;H;KMSP;EHAM;470;350;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:14;21519282;1131;KLM1251;PHEZK;KLM;H;512;I;OUTBOUND;12-9-2021 03:10:00;E190;M;EHAM;LFMN;449;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519283;1132;KLM48Y;PHEZL;KLM;H;512;I;INBOUND;12-9-2021 03:11:00;E190;M;LSGG;EHAM;446;400;200;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519284;1133;EJU82MT;OELQI;EJU;L;512;I;OUTBOUND;12-9-2021 03:15:00;A319;M;EHAM;LKPR;429;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519285;1134;KLM85J;PHEXN;KLM;L;1126;I;OUTBOUND;12-9-2021 03:15:00;E75L;M;EHAM;LEBL;431;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519286;1135;UPS204;N573UP;UPS;L;1380;I;TRANSIT;12-9-2021 03:15:00;B744;H;EDDK;KSDF;506;300;200;280;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:12;21519287;1136;AUA3LE;OELWJ;AUA;L;512;I;INBOUND;12-9-2021 03:17:00;E195;M;LOWW;EHAM;449;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:12;21519288;1137;ASL68H;YUAPD;ASL;H;512;I;INBOUND;12-9-2021 03:18:01;A319;M;LYBE;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519289;1138;BTI6RV;YLAAU;BTI;S;1876;I;INBOUND;12-9-2021 03:22:01;BCS3;M;EVRA;EHAM;434;400;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:12;21519290;1139;LZB461;LZFBG;LZB;L;2716;I;INBOUND;12-9-2021 03:22:01;A320;M;LBSF;EHAM;451;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:14;21519291;1140;KLM602;PHBVV;KLM;L;3240;I;INBOUND;12-9-2021 03:22:04;B77W;H;KLAX;EHAM;510;350;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519292;1141;T7FMS;T7FMS;null;S;2126;I;TRANSIT;12-9-2021 03:23:01;C525;L;EDDG;EBOS;370;240;120;70;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519293;1142;GTI5421;N487MC;GTI;L;3273;I;INBOUND;12-9-2021 03:23:15;B744;H;KMIA;EHAM;490;230;240;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:13;21519294;1143;BTI43N;YLCSG;BTI;S;1864;I;INBOUND;12-9-2021 03:24:01;BCS3;M;EETN;EHAM;435;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:12;21519295;1144;KLM93R;PHBGF;KLM;L;512;I;OUTBOUND;12-9-2021 03:25:01;B737;M;EHAM;LIML;443;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:35:13;21519296;1145;KLM1573;PHBGH;KLM;L;122;I;OUTBOUND;12-9-2021 03:25:01;B737;M;EHAM;LGAV;443;410;null;290;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:50:11;21519297;1146;TFL131;ESSAQ;TFL;L;1654;I;OUTBOUND;12-9-2021 03:25:01;A320;M;EHAM;LGRP;452;350;null;290;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:05:12;21519298;1147;KLM73J;PHEXJ;KLM;L;512;I;OUTBOUND;12-9-2021 03:25:01;E75L;M;EHAM;EDDF;382;310;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519299;1148;EIN60A;EIDES;EIN;H;3242;I;INBOUND;12-9-2021 03:28:01;A320;M;EIDW;EHAM;460;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:11;21519300;1149;KLM282;PHBQF;KLM;L;3295;I;INBOUND;12-9-2021 03:29:17;B772;H;KSFO;EHAM;485;350;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:13;21519301;1150;EJU74YT;OEIZP;EJU;L;512;I;OUTBOUND;12-9-2021 03:31:01;A320;M;EHAM;EDDB;418;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:35:12;21519302;1151;RYR7ZH;9HQAT;RYR;S;113;I;REGIONAL;12-9-2021 03:35:00;B738;M;EHEH;LIRA;361;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:12;21519303;1152;KLM41T;PHEZW;KLM;H;109;I;OUTBOUND;12-9-2021 03:35:00;E190;M;EHAM;EKBI;414;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:50:11;21519304;1153;RYR9TT;EIEVL;RYR;S;3281;I;INBOUND;12-9-2021 03:38:00;B738;M;EIDW;EHAM;450;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:13;21519305;1154;UAL909;N27903;UAL;L;3278;I;INBOUND;12-9-2021 03:38:12;B788;H;KORD;EHAM;487;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:05:12;21519306;1155;CXI171;9HTJE;CXI;L;1621;I;REGIONAL;12-9-2021 03:39:00;B738;M;LGIR;EHBK;451;320;70;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:11;21519307;1156;VLG2SH;ECMVO;VLG;L;2927;I;INBOUND;12-9-2021 03:40:00;A320;M;LEBL;EHAM;443;340;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:11;21519308;1157;EIN69L;EIDEE;EIN;H;2462;I;TRANSIT;12-9-2021 03:40:00;A320;M;EIDW;EDDL;424;190;260;170;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:13;21519309;1158;DGZXD;DGZXD;null;S;2122;I;REGIONAL;12-9-2021 03:40:00;PA44;L;EDDK;EHBK;157;50;50;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:20:12;21519310;1159;PHGRZ;null;null;S;null;V;TRANSIT;12-9-2021 03:41:49;BALL;L;ZZZZ;ZZZZ;6;0;null;null;0;null;CONTROLLED;0
12-9-2021 08:05:12;21519311;1160;AEA1091;ECMXM;AEA;L;512;I;INBOUND;12-9-2021 03:42:00;B738;M;LEMD;EHAM;453;320;220;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519312;1161;RYR38XN;9HLMJ;RYR;S;512;I;REGIONAL;12-9-2021 03:43:00;A320;M;LOWW;EHEH;445;380;80;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:13;21519313;1162;KLM25X;PHEXH;KLM;L;512;I;OUTBOUND;12-9-2021 03:45:00;E75L;M;EHAM;EDDL;328;210;null;170;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519314;1163;RYR56FM;EIDPR;RYR;S;512;I;REGIONAL;12-9-2021 03:47:00;B738;M;LEMG;EHEH;442;360;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:11;21519315;1164;BTI92E;YLCSC;BTI;S;512;I;INBOUND;12-9-2021 03:49:01;BCS3;M;EYVI;EHAM;430;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:12;21519316;1165;KLM21E;PHEZU;KLM;H;512;I;OUTBOUND;12-9-2021 03:50:01;E190;M;EHAM;LHBP;446;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:50:12;21519317;1166;WZZ1996;HALPN;WZZ;L;127;I;REGIONAL;12-9-2021 03:50:01;A320;M;EHEH;LBBG;375;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:13;21519318;1167;KLM1587;PHBXM;KLM;L;512;I;OUTBOUND;12-9-2021 03:50:01;B738;M;EHAM;LIRN;446;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:50:12;21519319;1168;WZZ8;HALWP;WZZ;L;97;I;REGIONAL;12-9-2021 03:50:01;A320;M;EHEH;LBSF;381;230;null;160;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:35:14;21519320;1169;RYR7PZ;EIDYX;RYR;S;2815;I;REGIONAL;12-9-2021 03:54:01;B738;M;LEAL;EHEH;446;380;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:13;21519321;1170;KLM71F;PHHSD;KLM;L;1118;I;OUTBOUND;12-9-2021 03:55:01;B738;M;EHAM;LPPT;452;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 07:50:13;21519322;1171;KLM1711;PHEZI;KLM;H;1096;I;OUTBOUND;12-9-2021 03:55:01;E190;M;EHAM;LPPR;440;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519323;1172;PHMDL;null;null;S;null;V;REGIONAL;12-9-2021 04:00:01;C172;L;EHRD;EHAL;100;0;null;null;0;null;CANCELLED,CONTROLLED;0
12-9-2021 09:50:11;21519324;1173;PHDKI;null;null;S;null;V;REGIONAL;12-9-2021 04:00:01;P68;L;EHMZ;EBKH;130;0;null;null;0;null;null;0
12-9-2021 07:35:14;21519325;1174;DGZXD;DGZXD;null;S;1650;I;REGIONAL;12-9-2021 04:00:01;PA44;L;EHBK;EDLN;156;30;null;30;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:11;21519326;1175;PHVTK;null;null;S;1662;I;REGIONAL;12-9-2021 04:00:01;PC12;L;EHBK;LFOT;267;190;null;60;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:11;21519327;1176;CSN452;B2071;CSN;L;1651;I;OUTBOUND;12-9-2021 04:00:01;B77L;H;EHAM;ZSPD;494;290;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:50:13;21519328;1177;PHBBC;null;null;S;118;I;REGIONAL;12-9-2021 04:00:01;C182;L;EHEH;EDFM;130;60;null;60;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:14;21519329;1178;PHKMR;PHKMR;null;S;null;V;INBOUND;12-9-2021 04:00:01;GA8;L;EHRD;EHAM;110;0;null;null;0;null;CONTROLLED;0
12-9-2021 08:05:13;21519330;1179;KLM569;PHBKD;KLM;L;512;I;INBOUND;12-9-2021 04:01:17;B78X;H;HTDA;EHAM;495;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:20:11;21519331;1180;THY1BA;TCJOK;THY;L;512;I;INBOUND;12-9-2021 04:02:00;A333;H;LTFM;EHAM;462;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:13;21519332;1181;TFL394;PHTFM;TFL;L;3280;I;INBOUND;12-9-2021 04:02:00;B788;H;TNCA;EHAM;487;390;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:11;21519333;1182;TRA6119;PHHZE;TRA;L;1102;I;OUTBOUND;12-9-2021 04:05:00;B738;M;EHAM;LEMG;448;370;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 10:35:15;21519334;1183;PHDHB;null;null;S;null;V;REGIONAL;12-9-2021 04:05:00;A210;L;EHKD;EHHO;100;0;null;null;0;null;CONTROLLED;0
12-9-2021 08:35:13;21519335;1184;TFL575;YLLCT;TFL;L;1122;I;REGIONAL;12-9-2021 04:05:00;A320;M;EHEH;GCLP;447;350;null;190;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519336;1185;SXS1728;TCSOF;SXS;S;1727;I;INBOUND;12-9-2021 04:08:55;B738;M;LTAF;EHAM;446;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:20:12;21519337;1186;KLM1651;PHBXC;KLM;L;1657;I;OUTBOUND;12-9-2021 04:10:00;B738;M;EHAM;LIPZ;447;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:05:12;21519338;1187;EJU72CH;OEINA;EJU;L;3802;I;OUTBOUND;12-9-2021 04:10:00;A320;M;EHAM;EGBB;386;300;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:50:13;21519339;1188;ELY337;4XEKH;ELY;L;1473;I;INBOUND;12-9-2021 04:14:59;B738;M;LLBG;EHAM;455;380;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:50:14;21519340;1189;KLM1541;PHEZC;KLM;H;3804;I;OUTBOUND;12-9-2021 04:15:01;E190;M;EHAM;EGNM;420;320;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519341;1190;KLM51Z;PHBGQ;KLM;L;1647;I;OUTBOUND;12-9-2021 04:15:01;B737;M;EHAM;ENBR;457;380;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:20:10;21519342;1191;UAL71;N12010;UAL;L;1127;I;OUTBOUND;12-9-2021 04:15:01;B78X;H;EHAM;KEWR;491;340;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519343;1192;KLM61A;PHEXV;KLM;L;512;I;OUTBOUND;12-9-2021 04:15:01;E190;M;EHAM;EBBR;353;150;null;150;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519344;1193;KLM91J;PHEXR;KLM;L;112;I;OUTBOUND;12-9-2021 04:15:01;E75L;M;EHAM;EDDS;413;370;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:20:10;21519345;1194;TRA6731;PHHZJ;TRA;L;1117;I;OUTBOUND;12-9-2021 04:15:01;B738;M;EHAM;LEZL;447;370;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:20:12;21519346;1195;AZA120;EIRDF;AZA;L;512;I;INBOUND;12-9-2021 04:17:01;E75S;M;LIML;EHAM;431;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:10;21519347;1196;DFPOL;DFPOL;null;H;584;I;REGIONAL;12-9-2021 04:17:01;PC12;L;EDWO;EHGG;274;200;70;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:05:13;21519348;1197;EJU85BC;OELQT;EJU;L;3244;I;INBOUND;12-9-2021 04:18:01;A319;M;EGSS;EHAM;460;210;210;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 07:50:13;21519349;1198;RYR3542;EIDCP;RYR;S;2797;I;REGIONAL;12-9-2021 04:18:01;B738;M;LEIB;EHEH;447;380;160;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:20:13;21519350;1199;KLM679;PHAKA;KLM;L;3301;I;INBOUND;12-9-2021 04:18:02;A333;H;CYEG;EHAM;470;370;250;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:50:13;21519351;1200;KLM45F;PHEZX;KLM;H;1659;I;OUTBOUND;12-9-2021 04:20:01;E190;M;EHAM;EKBI;410;350;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:14;21519352;1201;KLM99Y;PHEXP;KLM;L;512;I;OUTBOUND;12-9-2021 04:20:01;E75L;M;EHAM;LFBO;434;350;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:20:11;21519353;1202;KLM65B;PHEZR;KLM;H;1644;I;OUTBOUND;12-9-2021 04:20:01;E190;M;EHAM;ELLX;374;230;null;230;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519354;1203;KLM21Q;PHBGG;KLM;L;512;I;OUTBOUND;12-9-2021 04:20:01;B737;M;EHAM;LFLL;444;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:50:13;21519355;1204;KLM29U;PHEZG;KLM;H;1648;I;OUTBOUND;12-9-2021 04:20:01;E190;M;EHAM;ENGM;447;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:12;21519356;1205;KLM1839;PHNXC;KLM;L;512;I;OUTBOUND;12-9-2021 04:20:01;E295;M;EHAM;LOWW;436;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:14;21519357;1206;CPA237;BLQF;CPA;L;3247;I;INBOUND;12-9-2021 04:21:01;A359;H;EGLL;EHAM;470;230;230;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:20:10;21519358;1207;RYR4UY;EIEFX;RYR;S;512;I;REGIONAL;12-9-2021 04:22:01;B738;M;LPPR;EHEH;373;240;110;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 19:35:12;21519359;1208;BIO05;OYMNS;BIO;S;null;V;TRANSIT;12-9-2021 04:23:01;P68;L;EBAW;EBAW;120;0;null;null;0;null;CONTROLLED;0
12-9-2021 08:50:14;21519360;1209;N79CN;N79CN;null;S;117;I;TRANSIT;12-9-2021 04:24:11;P180;L;EDLN;ESGT;360;410;160;250;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:35:11;21519361;1210;EZS57BM;HBJYH;EZS;L;512;I;OUTBOUND;12-9-2021 04:25:01;A319;M;EHAM;LSGG;434;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:11;21519362;1211;KLM1315;PHBXI;KLM;L;512;I;OUTBOUND;12-9-2021 04:25:01;B738;M;EHAM;LFBD;448;330;null;260;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:50:13;21519363;1212;KLM1993;PHEXF;KLM;L;512;I;OUTBOUND;12-9-2021 04:25:01;E190;M;EHAM;EPKK;446;390;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 09:05:14;21519364;1213;KLM1473;PHEZD;KLM;H;3811;I;OUTBOUND;12-9-2021 04:25:01;E190;M;EHAM;EGPF;449;380;null;240;0;LOCKED;OBSERVED,CONTROLLED;0
12-9-2021 08:35:13;21519365;1214;BLA5DY;YRMXB;BLA;L;512;I;INBOUND;12-9-2021 04:28:00;B38M;M;LROP;EHAM;452;360;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:50:14;21519366;1215;CLX7156;LXYCV;CLX;L;512;I;INBOUND;12-9-2021 04:29:30;B744;H;HKJK;EHAM;504;260;260;null;0;null;OBSERVED,CONTROLLED;0
12-9-2021 08:35:11;21519367;1216;EFD6H;DCMDH;EFD;L;1624;I;OUTBOUND;12-9-2021 04:30:00;C680;M;EHAM;LIRP;434;410;null;250;0;LOCKED;OBSERVED,CONTROLLED;0
